,
process_time,2.9383857250213623,matrix_w,[[-0.002368128590183169|-0.00033666327179670695|0.0007429485566276458|0.002143398041128685]|[-0.003488547688909055|-0.00194716227539594|0.002594744300947061|0.0008316610221124757]|[-0.0033501685705881823|0.000995918860086028|0.0025213788680401358|-0.0006280266358125804]|[0.0021193438683602575|-0.00030324974684576753|-0.0037716635449634834|0.0008828713024885344]],
,
,
,
,
,
process_time,1.039733648300171,matrix_w,[[-0.0010845146677002408|-0.002466027573203684|0.0017336849286635695|0.0015503770111480065]|[0.0023073060371118425|-0.002827190604024266|-0.00021305163638590783|0.001050999992873445]|[-0.00047630571948443384|0.0021170413201357526|0.00010102674821553409|-0.0029542482673490743]|[0.0015354605113268634|-0.002288600855180712|0.002293860221351867|0.00017509419860397066]],
,
process_time,1.110111951828003,matrix_w,[[-0.0019356905048997183|0.002184334086739968|-0.0012689651977718078|-0.0004521142289314824]|[-0.0030605351709428984|0.0010694703831075172|0.001170487908829481|0.0005718660217549093]|[0.0005430365366127135|-0.0005023662785512825|0.0002818861590419982|-0.0015681481336358612]|[-0.0026746587317565103|0.002933072899475701|0.0011622683405788112|-0.0006796212893571401]],
process_time,1.1378886699676514,matrix_w,[[0.002250492335556917|0.00013391732162908174|-0.0013349370848410988|0.0003517110303654941]|[0.00017089131593625307|-0.00047018353340231054|0.003294534332431355|-0.0021602292180543654]|[-0.0013786575643861183|0.002201367431422648|-0.0013882509148577873|0.0009869374814351854]|[0.00027178641454817415|3.893305745646923e-05|0.0013354414576561328|-0.0027114143807081157]],
,
,
,
,
,
process_time,0.7384195327758789,matrix_w,[[-0.0026705702598173084|0.05128504567462741|-0.089793773987303|0.05532051050352191]|[0.0036256581425272954|-0.04092772315830985|0.07423167828712252|-0.04701219273666784]|[0.0005593156508722141|0.005045868893215766|-0.012763209267616754|0.009588820732895615]|[0.0007284607036725022|-0.03712138169291118|0.06951550770360479|-0.042754071347774744]],
process_time,1.0380611419677734,matrix_w,[[0.007550267446841074|0.0030858320570398934|0.0077273971052336365|-0.012169198688983546]|[-0.0021949023176507554|-0.0006459462856532862|0.00032213011033701183|0.002653824019441029]|[-0.004531793198569761|-0.0026966578361603617|-0.006445342879358008|0.010107992580123884]|[-0.0032579444658561068|-0.00424845794385984|-0.004576353809326234|0.00838872128976974]],
,
process_time,0.8408529758453369,matrix_w,[[-0.0010309890335900853|0.0008556296326279939|-0.0011039839715997737|0.0031645679393931697]|[-0.003612854650917996|0.013307315217771412|-0.011540432091029638|0.007200271765707441]|[-0.004346224981761741|0.006418085229370641|-0.005645211820573473|0.005456111209939385]|[0.0034029668649145444|-0.012326636523925735|0.01299213202209729|-0.008597332447301237]],
,
,
process_time,0.8382909297943115,matrix_w,[[0.0048250374208791144|0.0030079091826610517|0.0032855945557178326|-0.005763832199792646]|[-0.001409314006827164|0.0010931448329385724|0.0006795914648131818|-0.0008003104945430546]|[-0.007211644558745575|-0.0045815864522658015|-0.0016483275567472952|0.00825793801771777]|[0.004047644258408447|0.004789220058400974|0.0003109087812227437|-0.004892151383988771]],
,
,
process_time,0.9449305534362793,matrix_w,[[0.002674605928951214|-0.0007507387499071543|0.002297871077234584|-0.002816293456290143]|[0.00037150025712248506|0.000516510896267562|-0.0030520463598052113|0.0012312038687030894]|[-0.00014733939388102975|-7.325913333283289e-05|-0.0032380927910547093|0.0038723489052303554]|[-0.0015972734478241785|0.0025055801398838266|0.0016496461095201582|-0.0019046615331213092]],
,
