mode,cf,time_start,1627243947.0691342,process_time,1.0603008270263672,matrix_w,[[0.00671895176337676|5.8422754044381904e-05|-0.011259901028505246|0.007155828782042829]|[-0.008703746439610614|0.0017191990081172341|0.01060991902994447|-0.00786591880885274]|[-0.001028906622515572|0.001973100702927186|0.0017958309678935544|-0.0030422529838744074]|[-0.0011654076567563687|0.0008735779857693557|-0.0001613514742579546|0.001270287061111514]],
mode,cf,time_start,1627243959.9584336,process_time,0,matrix_w,[[0.00577697513238661|-0.005652758252573319|-0.0049947403295536544|0.003818519554269203]|[0.007103834527996071|-0.003800897218508385|-0.004765373738342676|0.0017461840619514704]|[-0.004746685296214547|0.002403076996206884|0.005333623333636069|-0.001278192279920625]|[0.001735672228663302|-0.001441954529326021|-0.0027133443030618234|0.002673137741374599]],
mode,cf,time_start,1627243970.6777265,process_time,0.8516936302185059,matrix_w,[[-0.004554034970588158|0.007900093243731417|0.0021940273435073245|-0.007941048656191989]|[-0.008962192854597529|0.009220047693167366|0.006063395331854673|-0.010532075920531158]|[-0.00458743826131686|0.004878340508305001|0.0015676072802566885|-0.0030082582052518895]|[-0.0017013618089408357|0.003918927394384755|-0.002583959051326105|-0.0020240387628944123]],
mode,cf,time_start,1627243982.7311084,process_time,2.898580312728882,matrix_w,[[0.001794168117026425|9.180187338542985e-05|-0.0016289963027024022|0.0007519706798649387]|[0.00014306847918594761|-0.00044419920566024615|0.0021861280301073687|-0.0008420212331065412]|[-0.0001938204893993749|0.0032056006381836317|-0.0008105418915447983|-0.001310666861852013]|[0.0007598211613842948|0.001508752773950469|-0.0007729802123568852|-0.0020888158988455518]],
mode,cf,time_start,1627243996.7616029,process_time,0.7681527137756348,matrix_w,[[0.0025637047982345223|-0.000820495205669768|-0.002101157286844224|0.0003720608818009191]|[0.0005311823730542085|0.00201837858267664|-0.0008554585577891945|-0.00035805016292671645]|[0.002088399564216153|-0.000630468150942099|-0.0013583232957240174|-0.0015302363685316756]|[-0.00032176165939328184|-0.0006734138470903464|0.002462170584652657|-0.0006129623854271603]],
mode,cf,time_start,1627244009.8247862,process_time,0,matrix_w,[[0.0033311679163685187|-0.0018441842559305014|0.0029001775712013448|-0.0036504977563981455]|[0.0010438224906506983|-0.0016942588689713614|0.0025682092339221825|-0.002969173915188492]|[0.0008421867670872826|-0.002365326879364725|0.0005912840307290548|-0.0008016682166019301]|[0.0005572565385234537|0.0015014934376807955|-0.0018748391319863861|-0.00020292882779474216]],
mode,cf,time_start,1627244021.841775,process_time,0,matrix_w,[[0.0005119221695915391|-0.0026842596760895685|0.00042030921758923017|0.0009612390388660592]|[0.0004828395382941299|-0.0017509054336690847|0.004321288515424593|-0.0014822374495039171]|[0.0017298084175830348|-0.00039199526416972723|0.003095091941692049|-0.0032544628524205756]|[0.0021680029353034064|-0.00014367282311911404|-0.0002458031039885452|7.785910640994992e-06]],
mode,cf,time_start,1627244032.7300227,process_time,0.7999992370605469,matrix_w,[[0.0008983760423363667|-0.009185392021938356|0.021929152637912074|-0.015514535364821735]|[-0.00010445739760419888|0.006605078128541716|-0.014780913959638146|0.008605241207647812]|[-0.00027425584923069065|0.006842374779981098|-0.02147004339427926|0.015216095146003548]|[0.002106874656075868|0.0005235795879650498|-0.0022605874654743783|0.0013838672366116524]],
mode,cf,time_start,1627244045.2729037,process_time,1.4627330303192139,matrix_w,[[0.0021155061569683824|-6.0606970011343786e-05|-0.00011749129805674488|-0.00021048032680750259]|[-0.0005377076914435468|0.0007208170945030535|-0.00270659224683477|0.0021023455667268324]|[-0.0007268871705276915|0.0025917759937834533|-0.0018453639028145387|0.0010093781733221782]|[0.0007709032646223274|-6.607648950803156e-05|0.0002681772901957122|-0.002026924998204328]],
mode,cf,time_start,1627244059.1605825,process_time,0,matrix_w,[[0.002124759202335985|-0.0010221210963621795|-0.0014610016367245264|0.0004212602086105312]|[0.001305696483179498|0.0017270592945596087|-0.0006704322749259234|-0.001633709868149884]|[0.0007318175081777225|0.002722236698091258|-0.005010016316535887|0.0006933267617945444]|[0.0008893609038744612|-0.002132958139881257|0.002792573457470552|-0.0022828453010601863]],
