0,1280.0,2560.0,5120.0,10240.0,20480.0,160000,0,
0,3.799915313720703,2.5267601013183594,4.536628723144531,6.639957427978516,7.4310302734375,41.72205924987793,0,
1.2706478897917823,9.278929772644851,7.623957123516935,12.567446580019475,8.787551209353916,18.553381762278192,31.72905491930864,31.72905491930864,
