mode,cf,time_start,1628264459.7879453,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.0953683853149414,matrix_w,[[0.023535938239566973|-0.003183161663653984|-0.00846115616164429|-0.01813343644021872]|[-0.12382881488693938|0.023447393383036978|0.1715635825176379|-0.12863815238645424]|[-0.020396364368151773|-0.012808639465762366|0.05804996921060903|-0.03175127743983461]|[-0.01926493162939172|-0.018093286759851394|0.027334737157678805|-0.011773162424731306]],time_start,1628264461.0869398,
mode,cf,time_start,1628264471.8882997,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.003460407257080078,matrix_w,[[0.08193977743077123|-0.04574771575600615|-0.06344584690310338|0.028659696719425417]|[0.04590797379711174|-0.04409938233669647|-0.056977642566758184|0.05221639547493008]|[0.0216956227835653|-0.008889613562842008|-0.025091943830906287|-0.0003244360180860887]|[0.043291277977061074|-0.04632554158686998|-0.027078750759767893|0.018885311741745067]],time_start,1628264473.0944915,
mode,cf,time_start,1628264482.6885986,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.004079580307006836,matrix_w,[[-0.020057339506183186|-0.005726888732967594|0.048816965775541364|-0.016115474093868796]|[0.12851885799075272|-0.14967036633648506|-0.06086704109552476|0.13998277663776754]|[0.04030497524214108|-0.05063582916855912|-0.03324546515994485|0.07605145859687155]|[-0.02363548843930111|0.053750773933788173|0.014444482466728817|-0.055031921641360615]],time_start,1628264483.9704666,
mode,cf,time_start,1628264494.322681,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.044526100158691406,matrix_w,[[0.01045845540127427|-0.02808070710697805|0.0174842143956701|0.001155514394795577]|[0.019398515097469753|0.012104682706313454|-0.019047495167154423|0.0022461993640525476]|[-0.013482504483184153|0.0023902270146195243|0.026264528356907253|-0.006819305265973777]|[0.005306112512244945|0.036216328982767186|-0.01028611977048816|-0.0374609246874458]],time_start,1628264495.5700674,
mode,cf,time_start,1628264509.3113828,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.05985546112060547,matrix_w,[[-0.006684276240746139|-0.005322262911698256|0.00959042608609772|0.015107434370845552]|[-0.02796282140367282|0.0010281852931328381|0.04137747625901007|-0.006321446855654144]|[0.023013590383598643|-0.007854565209907413|-0.003360188548818665|-0.00986150307513655]|[-0.00627090536305295|0.02881571392856185|-0.002916573259776364|0.000619705550454009]],time_start,1628264510.572337,
mode,cf,time_start,1628264522.9003756,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.0025658607482910156,matrix_w,[[-0.019844010782719575|0.01635075595923909|-0.00620655399713263|0.016934745154416245]|[0.005700252669662302|0.019926864110442533|-0.008479058840098929|-0.002004839233480346]|[0.020711896124888052|-0.012215567538210107|0.02244330787582343|-0.02965911290809826]|[-0.014564910947145333|0.015446843267074671|-0.0253704674419524|0.015925195721315625]],time_start,1628264524.1046538,
mode,cf,time_start,1628264533.6938863,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.006369113922119141,matrix_w,[[-0.0034010744643546554|-0.01846823334296034|-0.008152037722812493|0.017706286362031552]|[-0.01051984589457345|0.012953733753830576|-0.052862664322132366|0.04360698415083249]|[-0.00473821170490174|0.0100279336240516|-0.02040511390408299|0.0008244082511131286]|[0.03971974196160987|-0.004368762312570447|0.01328344950180546|-0.019079462742334803]],time_start,1628264534.96725,
mode,cf,time_start,1628264544.8916214,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.006554841995239258,matrix_w,[[0.003892197467705482|0.05297259329379664|-0.0930413669113829|0.052506712446984044]|[0.02160191808776202|-0.08407110533842165|0.19505040645070268|-0.12247941268413999]|[-0.0065699528474786615|-0.04181451771262327|0.11564537972418934|-0.06777753936640778]|[-0.004025708670846806|0.09647119177229452|-0.27929685389189135|0.2046677662069348]],time_start,1628264546.0991044,
mode,cf,time_start,1628264557.6322286,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.03571581840515137,matrix_w,[[0.019150865852119205|-0.002125964742887085|0.02048476711046028|-0.017092231291732696]|[-0.0038136727820497615|-0.02535632158191633|0.03387875312054501|-0.020544642141694925]|[0.00844830792246201|0.003071655638336616|0.0028719494703273144|-0.025759531198209666]|[0.02310992962795217|-0.01872523248910763|0.003860456350862323|-0.0037838584750941456]],time_start,1628264558.8707292,
mode,cf,time_start,1628264569.016755,matrix_w_pre,[[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]|[0.25|0.25|0.25|0.25]],process_time,0.0033867359161376953,matrix_w,[[-0.012849724620754418|0.04172738497818534|-0.027246723688546682|0.008736975715442389]|[-0.014291692273008916|0.0036390352566332564|-0.026824471452829724|0.047571439414174604]|[-0.0013223195102975488|0.029666147957271703|-0.05454765816262867|0.016009716032969534]|[0.031060688393199008|0.01664582709703198|-0.05485122004360301|0.013944584667594693]],time_start,1628264570.2671018,
