0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.05317950248718262,0.0528109073638916,0.054183006286621094,0.05349278450012207,0.05565142631530762,0.053044795989990234,0.05292701721191406,0.05283403396606445,0.053096771240234375,0.052767276763916016,0.052875518798828125,0.05297708511352539,0.052939414978027344,0.0527949333190918,0.05299067497253418,0.054964303970336914,0.05301618576049805,0.05326080322265625,0.05339860916137695,0.05295228958129883,0.05293726921081543,0.053255319595336914,0.0533292293548584,0.052866220474243164,0.05281424522399902,0.053485870361328125,0.05297064781188965,0.05334758758544922,0.053127288818359375,0.05278325080871582,0.05311155319213867,0.055675506591796875,0.05348992347717285,0.05357861518859863,0.052857160568237305,0.052963972091674805,0.053305625915527344,0.053153038024902344,0.0531764030456543,0.05312657356262207,0.05348086357116699,0.05298948287963867,0.05313444137573242,0.05284833908081055,0.053702592849731445,0.05407118797302246,0.05354619026184082,0.05360078811645508,0.05288219451904297,0.0530858039855957,
2.0,0.1019139289855957,0.0565183162689209,0.05881857872009277,0.058713674545288086,0.060750484466552734,0.054688215255737305,0.058374643325805664,0.05850100517272949,0.05908656120300293,0.05640149116516113,0.057051658630371094,0.05864715576171875,0.05904889106750488,0.056652069091796875,0.055275917053222656,0.0580294132232666,0.056435346603393555,0.05581784248352051,0.060073137283325195,0.05739021301269531,0.05845761299133301,0.06078290939331055,0.05924201011657715,0.058840036392211914,0.056127309799194336,0.057821035385131836,0.05540871620178223,0.0552065372467041,0.057790279388427734,0.05589461326599121,0.0581207275390625,0.06117415428161621,0.057318925857543945,0.05888009071350098,0.05745697021484375,0.05627298355102539,0.056299686431884766,0.05713367462158203,0.05534553527832031,0.05704164505004883,0.05829644203186035,0.05707406997680664,0.05804085731506348,0.05701780319213867,0.060138702392578125,0.05871939659118652,0.0572361946105957,0.058374881744384766,0.055585622787475586,0.06094169616699219,
3.0,0.13522839546203613,0.18278050422668457,0.1350691318511963,0.12502002716064453,0.1245424747467041,0.11829710006713867,0.11829018592834473,0.12962675094604492,0.13163971900939941,0.13056683540344238,0.1256868839263916,0.12932443618774414,0.11808562278747559,0.20567584037780762,0.12326240539550781,0.12927508354187012,0.13008975982666016,0.12090182304382324,0.12403082847595215,0.12774658203125,0.13086915016174316,0.18355298042297363,0.12622785568237305,0.17899560928344727,0.13106131553649902,0.1790909767150879,0.1957392692565918,0.13171625137329102,0.1162569522857666,0.13186073303222656,0.1742231845855713,0.13399767875671387,0.12384319305419922,0.13445401191711426,0.12816619873046875,0.13274312019348145,0.1257619857788086,0.1267695426940918,0.1252586841583252,0.11858844757080078,0.11694574356079102,0.13395357131958008,0.12477850914001465,0.12720441818237305,0.19731354713439941,0.13182806968688965,0.12453293800354004,0.11977410316467285,0.12633371353149414,0.13163208961486816,
4.0,0.20352864265441895,0.18628215789794922,0.1380000114440918,0.12786293029785156,0.12741446495056152,0.12210631370544434,0.12283015251159668,0.13779139518737793,0.1352088451385498,0.13334178924560547,0.12934374809265137,0.13133645057678223,0.12073493003845215,0.20946717262268066,0.12993764877319336,0.13573122024536133,0.13698530197143555,0.1238551139831543,0.12731599807739258,0.13318824768066406,0.13534164428710938,0.18912792205810547,0.13075733184814453,0.18453145027160645,0.13416600227355957,0.1831979751586914,0.20241785049438477,0.14095783233642578,0.12018156051635742,0.14078164100646973,0.18148183822631836,0.14020586013793945,0.1301279067993164,0.14315271377563477,0.13491058349609375,0.1362161636352539,0.12812590599060059,0.13007140159606934,0.12958884239196777,0.12087011337280273,0.12151002883911133,0.13780546188354492,0.12797188758850098,0.13019752502441406,0.2034003734588623,0.14133477210998535,0.12759733200073242,0.12284493446350098,0.13082647323608398,0.13497567176818848,
5.0,0.3307681083679199,0.2869751453399658,0.3334944248199463,0.32302117347717285,0.32365965843200684,0.31543850898742676,0.316478967666626,0.3287830352783203,0.33123326301574707,0.32959651947021484,0.3258655071258545,0.32794809341430664,0.3130357265472412,0.3111240863800049,0.32199764251708984,0.3282146453857422,0.33078956604003906,0.312694787979126,0.324373722076416,0.32849955558776855,0.3302342891693115,0.2864093780517578,0.32511043548583984,0.285388708114624,0.33293771743774414,0.28099608421325684,0.30069494247436523,0.33144307136535645,0.31267666816711426,0.3317606449127197,0.28057241439819336,0.33477306365966797,0.32237982749938965,0.33284449577331543,0.328549861907959,0.33355045318603516,0.3234548568725586,0.3273169994354248,0.3233308792114258,0.3175544738769531,0.3159811496734619,0.3341362476348877,0.32270336151123047,0.3268556594848633,0.3028538227081299,0.3312113285064697,0.32469820976257324,0.3182246685028076,0.3257181644439697,0.3310565948486328,
6.0,0.3438127040863037,0.2929348945617676,0.3423879146575928,0.3308224678039551,0.3285708427429199,0.3244283199310303,0.32529520988464355,0.33962583541870117,0.3991115093231201,0.3398869037628174,0.3355708122253418,0.3387141227722168,0.3167910575866699,0.31566643714904785,0.38974499702453613,0.3393681049346924,0.3353581428527832,0.31867384910583496,0.33242058753967285,0.33730602264404297,0.4980499744415283,0.2946624755859375,0.39781808853149414,0.29311323165893555,0.3412008285522461,0.2895784378051758,0.3089110851287842,0.39969515800476074,0.3188815116882324,0.3385448455810547,0.28844308853149414,0.3447427749633789,0.32716894149780273,0.3414487838745117,0.3377668857574463,0.3399810791015625,0.33357810974121094,0.33103513717651367,0.327683687210083,0.3260025978088379,0.38736844062805176,0.33895063400268555,0.3318748474121094,0.3954942226409912,0.30718159675598145,0.3353304862976074,0.3339414596557617,0.3221466541290283,0.3339710235595703,0.3361525535583496,
7.0,0.4326303005218506,4.113800525665283,0.43816614151000977,0.42849063873291016,0.42757463455200195,0.4214332103729248,0.4220161437988281,0.4352755546569824,0.5297975540161133,0.43672895431518555,0.43328189849853516,0.4324681758880615,0.42096757888793945,0.5079188346862793,0.43099093437194824,0.4377739429473877,0.43833160400390625,0.41794347763061523,0.42942023277282715,0.43367743492126465,4.114162445068359,0.4881730079650879,0.43587374687194824,0.48421716690063477,0.43941283226013184,0.4833693504333496,0.4968860149383545,0.4393143653869629,0.41727614402770996,0.43758487701416016,0.4791905879974365,0.4414641857147217,0.4284825325012207,0.4379913806915283,0.43436503410339355,0.43701839447021484,0.4323151111602783,0.43361592292785645,0.4299323558807373,0.423508882522583,0.5202362537384033,0.437990665435791,0.42840123176574707,0.43665099143981934,0.49949002265930176,0.4380159378051758,0.4334075450897217,0.4248061180114746,0.43233227729797363,0.43798208236694336,
8.0,0.5108191967010498,5.355823755264282,0.6030845642089844,0.43492913246154785,0.4346597194671631,0.48952579498291016,0.49216699600219727,0.5085017681121826,0.6043570041656494,0.4433474540710449,0.5024948120117188,0.44058823585510254,0.49019885063171387,0.5195217132568359,0.5946941375732422,0.5075414180755615,0.44510722160339355,0.48770976066589355,0.5933248996734619,0.5050201416015625,4.9046947956085205,0.5583550930023193,0.5036695003509521,0.5571496486663818,0.4465970993041992,0.6485762596130371,0.5702104568481445,0.5118863582611084,0.49339890480041504,0.44307494163513184,0.5421428680419922,0.5111498832702637,0.4993155002593994,0.44452548027038574,0.5051789283752441,0.6093311309814453,0.5004088878631592,0.4403092861175537,0.4992411136627197,0.4999997615814209,0.5945723056793213,0.5159528255462646,0.49683332443237305,0.5049717426300049,0.7677936553955078,0.5163149833679199,0.5077626705169678,0.4315497875213623,0.5068271160125732,0.5050466060638428,
9.0,4.135117053985596,5.378047943115234,4.134338617324829,4.133784770965576,4.133350849151611,4.133235454559326,4.1347198486328125,4.134072303771973,4.134358644485474,4.133100271224976,4.134305715560913,4.133429527282715,4.1345109939575195,4.134261846542358,4.134466886520386,4.133892059326172,4.135403633117676,4.1334168910980225,4.133887767791748,4.134841680526733,4.926866292953491,4.1362221240997314,4.132979869842529,4.133956432342529,4.134896516799927,4.133412599563599,4.1348044872283936,4.149213790893555,4.134079217910767,4.134359836578369,4.135887861251831,4.133862733840942,4.133235931396484,4.135778903961182,4.135049343109131,4.132796049118042,4.1329076290130615,4.133442163467407,4.134506702423096,4.133636951446533,4.133909702301025,4.133018255233765,4.133920192718506,4.146349906921387,4.135714769363403,4.138258457183838,4.136307001113892,4.137177228927612,4.1332106590271,4.135901927947998,
