0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,4.021180629730225,4.02140736579895,4.051868438720703,4.021549940109253,4.021353721618652,4.02163553237915,4.021463632583618,4.021259307861328,4.021613597869873,4.050547361373901,4.02134108543396,4.021211385726929,4.020931720733643,4.0214715003967285,4.021626949310303,4.021599292755127,4.041714191436768,4.021381139755249,4.02137303352356,4.021167993545532,4.021368741989136,4.021728754043579,4.031064510345459,4.021463632583618,4.021793603897095,4.021287202835083,4.0214550495147705,4.0219337940216064,4.021697759628296,4.021535634994507,4.024616241455078,4.021344184875488,4.021427869796753,4.022056341171265,4.0216710567474365,4.021306037902832,4.021188259124756,4.02135443687439,4.021796226501465,4.021488666534424,4.021591663360596,4.021759986877441,4.021665096282959,4.021313667297363,4.021503448486328,4.021836757659912,4.021783828735352,4.021619558334351,4.021318674087524,4.021627902984619,
2.0,4.089056015014648,4.025434494018555,4.059206962585449,4.025100946426392,4.0257017612457275,4.024279832839966,4.082140922546387,4.026052236557007,4.077373743057251,4.054305553436279,4.024773120880127,4.025934457778931,4.024694919586182,4.060266971588135,4.024529695510864,4.024015426635742,4.044783592224121,4.024940729141235,4.025224447250366,4.025050163269043,4.024711847305298,4.026543855667114,4.034534454345703,4.025788307189941,4.0252461433410645,4.023773193359375,4.024751901626587,4.024227857589722,4.067663669586182,4.0249669551849365,4.027358293533325,4.081420183181763,4.023768424987793,4.0248122215271,4.0252368450164795,4.02424168586731,4.023637533187866,4.025030612945557,4.024580001831055,4.025040149688721,4.02466607093811,4.025612115859985,4.0246262550354,4.025345087051392,4.091354846954346,4.0248682498931885,4.025676488876343,4.025699138641357,4.023285627365112,4.025251150131226,
3.0,5.520179271697998,5.313798189163208,5.355793714523315,5.387962341308594,5.382954359054565,5.400088310241699,5.411945819854736,5.408325433731079,5.377329587936401,5.351755857467651,5.302042007446289,5.39829421043396,5.395166873931885,5.398420095443726,5.2946271896362305,5.303153038024902,5.343681335449219,5.390300273895264,5.302522420883179,5.381267309188843,5.402459144592285,5.404812812805176,5.333933353424072,5.410613059997559,5.393240213394165,5.286381483078003,5.297502040863037,5.299646854400635,5.3859875202178955,5.300663232803345,5.32541823387146,5.381174802780151,5.3161094188690186,5.3230931758880615,5.4080259799957275,5.313774585723877,5.300127029418945,5.300464868545532,5.2942893505096436,5.397871017456055,5.308171272277832,5.397453546524048,5.297959327697754,5.3924901485443115,5.4034130573272705,5.301862716674805,5.400455951690674,5.383513689041138,5.285471439361572,5.3980629444122314,
4.0,5.588658094406128,5.415090084075928,5.364343166351318,5.39438009262085,5.3897271156311035,5.406697511672974,5.512141942977905,5.415265083312988,5.47639274597168,5.357459783554077,5.400289535522461,5.404278755187988,5.39799952507019,5.405532121658325,5.394725799560547,5.309816360473633,5.445815086364746,5.399127721786499,5.308450937271118,5.388183832168579,5.4090025424957275,5.410372257232666,5.3402321338653564,5.417016267776489,5.3997862339019775,5.292173862457275,5.398761987686157,5.4089579582214355,5.392137050628662,5.4011640548706055,5.334443092346191,5.3875603675842285,5.39774227142334,5.401846408843994,5.415475130081177,5.320739030838013,5.306185007095337,5.397975921630859,5.392525672912598,5.40424919128418,5.3935747146606445,5.404274940490723,5.304075002670288,5.4893879890441895,5.410451412200928,5.307919979095459,5.407106399536133,5.390057325363159,5.2920451164245605,5.4049458503723145,
5.0,6.8888678550720215,6.696380615234375,6.787867069244385,6.687820196151733,6.810446739196777,6.778960704803467,6.792608737945557,6.794064283370972,6.777430534362793,6.652126789093018,6.700498104095459,6.698726177215576,6.695699214935303,6.781473398208618,6.691426038742065,6.702385902404785,6.7434587478637695,6.7907209396362305,6.701278209686279,6.781930685043335,6.806614875793457,6.800781726837158,6.732584476470947,6.804479122161865,6.801809072494507,6.684916734695435,6.696129560470581,6.698981761932373,6.7692646980285645,6.699667930603027,6.724972248077393,6.781843423843384,6.69899582862854,6.7000648975372314,6.804691553115845,6.697633266448975,6.698950290679932,6.698617696762085,6.691693305969238,6.722771406173706,6.721276521682739,6.785719871520996,6.702331066131592,6.7911553382873535,6.776897192001343,6.69960880279541,6.800947904586792,6.783326625823975,6.6849045753479,6.803723096847534,
6.0,6.990263938903809,6.7957518100738525,6.853535175323486,6.695980072021484,6.8837571144104,6.786657094955444,6.800095796585083,6.929105043411255,6.882391929626465,6.793482303619385,6.709177017211914,6.706822156906128,6.698922395706177,6.787481307983398,6.7935051918029785,6.710470199584961,6.8461151123046875,6.892909288406372,6.708362817764282,6.7879698276519775,6.916293621063232,6.810457944869995,6.873050212860107,6.812251329421997,6.8835155963897705,6.797186613082886,6.838840961456299,6.7987751960754395,6.8677473068237305,6.707559823989868,6.731914043426514,6.884600400924683,6.8063132762908936,6.8002355098724365,6.811833143234253,6.706461668014526,6.816077709197998,6.705290794372559,6.699957609176636,6.730735540390015,6.729665994644165,6.79314398765564,6.7095067501068115,6.799137353897095,6.877741813659668,6.800159692764282,6.902395963668823,6.788464784622192,6.6931538581848145,6.90079927444458,
7.0,8.384545803070068,8.094940900802612,8.154115200042725,8.08744764328003,8.184270858764648,8.179198503494263,8.207314014434814,8.197518587112427,8.178041696548462,8.055017232894897,8.100955724716187,8.099010467529297,7.9959046840667725,8.157907724380493,8.092942953109741,8.101620435714722,8.143373966217041,8.207980394363403,8.100105285644531,8.180754661560059,8.178550481796265,8.209630250930786,8.152160882949829,8.190982341766357,8.180963516235352,8.084028482437134,8.099458456039429,8.098766088485718,8.169826984405518,8.102669715881348,8.124863386154175,8.182897567749023,8.098595142364502,8.099605321884155,8.178693056106567,8.097475051879883,8.103594541549683,8.098364114761353,8.092770099639893,8.097647428512573,8.125665187835693,8.188697338104248,8.127559423446655,8.1903076171875,8.176676988601685,8.101783752441406,8.198212385177612,8.084388256072998,8.083988666534424,8.200053930282593,
8.0,8.50351858139038,9.30198884010315,8.16586422920227,8.189913272857666,8.286755084991455,8.281355381011963,8.21720814704895,8.297743558883667,8.281279802322388,8.154203653335571,8.112244129180908,8.214732646942139,8.10515832901001,8.261869430541992,8.199914455413818,8.1108078956604,8.154053926467896,8.217188596725464,8.207692861557007,8.29550051689148,9.079899787902832,8.217855215072632,8.23548412322998,8.322160482406616,8.285076379776001,8.097320795059204,8.294243097305298,8.200491905212402,8.27411150932312,8.202362537384033,8.133039474487305,8.286079168319702,8.198629379272461,8.10955023765564,8.276992082595825,8.302375793457031,8.113512754440308,8.200940370559692,8.194335222244263,8.201575756072998,8.135688304901123,8.321412086486816,8.198041200637817,8.19961428642273,8.492368936538696,8.297030210494995,8.303638935089111,8.187663555145264,8.189789533615112,8.209568738937378,
9.0,9.882922172546387,10.595777988433838,9.555448532104492,9.487138509750366,9.583808898925781,9.580179452896118,9.582448959350586,9.594362020492554,9.577877759933472,9.549912452697754,9.501807689666748,9.499253988265991,9.395803213119507,9.559293985366821,9.49282956123352,9.501269340515137,9.544625043869019,9.598207950592041,9.612905025482178,9.582885503768921,10.382067203521729,9.604016542434692,9.532886505126953,9.593389749526978,9.579916000366211,9.582932710647583,9.594756841659546,9.498023509979248,9.569087028503418,9.499797105789185,9.524567127227783,9.58458924293518,9.49797010421753,9.501953363418579,9.57605791091919,9.598886013031006,9.499055862426758,9.499563455581665,9.49063777923584,9.497917890548706,9.49320912361145,9.589351177215576,9.496084213256836,9.591360330581665,9.778985261917114,9.599321126937866,9.597790241241455,9.484458446502686,9.484301328659058,9.600207090377808,
